frame_idx,timestamp,speed,acceleration,stride_length,step_time,cadence,flight_time,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,trunk_lean,direction_change,energy_expenditure,gait_symmetry,stride_variability,fall_risk,injury_risk,joint_stress,fatigue_index,body_center_disp,l_valgus,r_valgus,risk_score
96,1.6,1.7914810617495525,-53.471318234586676,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,152.77248102023245,166.93634120347613,154.92872077819808,165.06175948848613,22.998671903086233,False,571.5304831517977,81.53679231242909,48.86236674550183,0.6703829825781439,0.4238730776687345,0.11809930528027289,0.3241171251429904,0.006483478063656592,0.09092748153917136,0.734307897693116,65.36912156122303
97,1.6166666666666667,1.792434930530573,57.42232871718777,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,154.04787899804472,147.9381744029496,153.81233258776246,174.168238364733,29.11668015261058,True,571.6950255165237,81.53679231242909,48.86236674550183,0.7009730238257657,0.4226312544744476,0.0910203391282868,0.3856054245515212,0.022434126843619565,0.20796783903413546,0.7707318649554367,66.20848795832562
98,1.6333333333333333,1.640982840947993,-52.90109310319285,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,154.28632478076432,131.59890439478033,153.1746707475252,177.7312314949165,31.754631327449612,True,545.5695400635287,81.53679231242909,48.86236674550183,0.7141627796999608,0.43940552739487376,0.19079086403914683,0.22005047687650175,0.00773937699602961,0.26547930329655006,0.7912281286510435,67.41883383596405
99,1.65,1.6600372990713501,126.45199087428176,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,152.19241097923373,150.87009555606608,162.37959030664683,177.58056577630862,32.033850929480096,True,548.8564340898079,81.53679231242909,48.86236674550183,0.7155588777101132,0.3633464044087843,0.057403320648345385,0.17322372042305795,0.04286493423172967,0.6189080468698628,0.7595281645402263,67.48643195529044
100,1.6666666666666667,1.5673857085121008,-90.32768561990154,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,149.6343067888263,99.58624384156464,165.29713139999657,176.80043578312197,31.644740271210427,True,532.8740347183374,81.53679231242909,48.86236674550183,0.7136133244187648,0.4660372562308542,0.3320745124617084,0.0,0.017773907437500826,0.7615639530285829,0.7399211027622263,68.54761446571803
101,1.6833333333333333,1.531958696802483,-43.30336111758264,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,148.84957834370732,99.28523762139064,166.2728223263677,176.04387526729343,31.246881961117282,True,526.7628751984283,81.53679231242909,48.86236674550183,0.7116240328682992,0.4658500383515761,0.33170007670315227,0.0,0.005745194572504526,0.7976575445190522,0.7365151300153975,69.37165992041923
102,1.7,1.7192280697642617,331.1899253998669,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,148.56099747477506,166.77164297823987,161.52000889573793,176.7038577060634,35.71641753472992,True,559.0668420343351,81.53679231242909,48.86236674550183,0.7339717107363624,0.37229619982354545,0.14459239964709092,0.0,0.0977424071121314,0.9095610726700135,0.8001406704361111,69.1272194994601
103,1.7166666666666666,1.7597115010016788,-198.87112668712504,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,149.0683777286194,134.45874855803,159.02341015377033,173.44219166700054,37.86588627582874,True,566.0502339227895,81.53679231242909,48.86236674550183,0.7447190544418565,0.3806645096608388,0.16132901932167765,0.0,0.042500420847781537,0.9522239133643242,0.8313464506176533,68.74235076929422
104,1.7333333333333334,1.856296376985095,49.88639771311316,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,143.51668126397132,126.05733707878679,167.14421471929833,177.51137078361634,33.09206221996992,True,582.7111250299289,81.53679231242909,48.86236674550183,0.7208499341625623,0.4019388498831931,0.20387769976638626,0.0,0.05635775520874934,1.1993551439246701,0.8021281394813479,68.5554109750767
105,1.75,1.8418572302773508,-90.23802105888039,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,140.69534751260989,126.42757912489185,171.40265979381672,179.05490060609196,30.372161962244565,True,580.220372222843,81.53679231242909,48.86236674550183,0.7072504328739355,0.3955034228473723,0.19100684569474458,0.0,0.031291635240014534,1.3147079470994414,0.7378213474308565,68.75502931448968
106,1.7666666666666666,1.9443186266534578,128.5737632799652,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,138.85122995101554,127.67679029974603,162.78276943938872,166.8788167048563,32.54643983032443,True,597.8949630977214,81.53679231242909,48.86236674550183,0.7181218222143348,0.3913237061126472,0.1826474122252944,0.0,0.06700657377024129,0.8477619931545635,0.4202288320897898,69.17182953517965
107,1.7833333333333334,1.9980811771592102,-130.30900715242788,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,135.79505743255817,125.34307066167457,156.658949319484,160.41764522770683,33.79559469010357,True,607.1690030599636,81.53679231242909,48.86236674550183,0.7243675965132306,0.3954771376498621,0.19095427529972422,0.0,0.030809622995377813,0.5879971857136701,0.26745693282312893,69.46554700217918
108,1.8,1.955418879473933,-82.17179978087725,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,134.66731828261265,124.94497064990902,154.16203244823183,158.48824071346652,34.31554120142247,True,599.8097567092534,81.53679231242909,48.86236674550183,0.7269673290698251,0.4020367726037068,0.18720737265369336,0.042165431384300685,0.007984120317184923,0.49738719259409725,0.22924912500919464,69.62612446555848
109,1.8166666666666667,1.956200849136872,13.48327426919533,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,142.2903443996827,150.789104696268,166.78365417076395,168.94988209178985,30.436840267845948,True,599.9446464761104,81.53679231242909,48.86236674550183,0.7075738244019425,0.40913812553330287,0.12715706356670214,0.2277979687497588,0.011729474730292755,0.6401392178840978,0.3486137726988855,69.06520983334268
110,1.8333333333333333,1.770945143460067,-28.07923388375816,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,147.56574098654684,164.82294402559404,174.4578633615725,174.5704451813768,28.631964990166235,True,567.9880372468615,81.53679231242909,48.86236674550183,0.6985494480135439,0.41034296796234043,0.1445334641471193,0.19038117944390393,0.003929686604385498,0.7027798917944106,0.4034920367191746,69.25994922865526
111,1.85,1.8398790844417336,254.81379832255035,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,145.65878034072497,160.0576816645985,176.81207619115855,178.78631351489764,26.570736295694683,True,579.879142066199,81.53679231242909,48.86236674550183,0.6882433045411862,0.3726526703728472,0.13745373500728303,0.019629014346028772,0.07471130574333334,0.8336996406067904,0.3680392349501229,69.38203209317513
112,1.8666666666666667,1.8234133428401833,-149.4410926144016,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,144.48083741030428,155.8169944454992,177.10924704473493,179.569318145164,25.920729006717348,False,577.0388016399316,81.53679231242909,48.86236674550183,0.6849932680962996,0.37740244019521824,0.12305197702008842,0.07938225842587013,0.03319988614685118,0.8820749733047888,0.35844735754337836,69.59668379486827
113,1.8833333333333333,1.8165108075779082,-87.33094366165847,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,143.12288834945454,151.20121601666153,176.5300769145982,179.9315959670102,25.830533529024773,False,575.8481143071891,81.53679231242909,48.86236674550183,0.6845422907078367,0.3815715435854603,0.1146659894260061,0.1211927443622863,0.008941287774248014,0.8957874172567134,0.33913485829068196,68.72786118365683
114,1.9,1.9266352612720314,173.58193345976505,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,160.21004503566002,172.294828297353,175.71342891959665,168.23361813706595,23.23203947418645,False,594.8445825694255,81.53679231242909,48.86236674550183,0.671549820433645,0.3560451105158864,0.11209022103177274,0.0,0.05715849729913591,1.1949586987479381,0.6780729581923298,69.14693879876779
115,1.9166666666666667,1.8631893739360252,-126.09633829199399,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,168.27995910971384,179.85843859737568,172.8737691950402,164.50941291782019,22.35614613508525,False,583.9001670039643,81.53679231242909,48.86236674550183,0.667170353738139,0.3521033040623144,0.10420660812462884,0.0,0.022131732459259593,1.3272017318092533,0.8422147123083857,67.77856129399288
116,1.9333333333333333,1.8353019782680424,-50.764846693095585,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,138.5420332391583,172.45705639610583,172.51370400845428,167.9820959932508,24.413064449979558,True,579.0895912512373,81.53679231242909,48.86236674550183,0.6774549453126105,0.4225308489685411,0.2450616979370822,0.0,0.00803038446346013,0.7126280268168017,0.7769605276663257,67.51000987271564
117,1.95,1.7365553822284747,-17.363587297121917,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,69.55735504417045,167.7796382078974,165.15212776048364,169.8032107276573,25.354122515980272,True,562.0558034344119,81.53679231242909,48.86236674550183,0.6821602356426142,0.5090575366966177,0.3820040406044013,0.09027758197208505,0.0032071651910289263,0.4775885839392866,0.7363479643167196,68.32642553006784
118,1.9666666666666666,1.7508001929336188,87.10393917769866,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,102.0686330637785,163.06454717601872,147.7820395535186,173.13660886068521,29.483380389115585,True,564.5130332810492,81.53679231242909,48.86236674550183,0.7028065250082907,0.46521059202689685,0.3304211840537937,0.0,0.027402706754965332,0.09709585512008193,0.7133186600625004,69.28078185013106
119,1.9833333333333334,1.7650971418444166,-51.73820264883512,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,105.0430850226831,161.5584212270357,139.9457035999033,174.53210920770792,31.26631892159775,False,566.9792569681618,81.53679231242909,48.86236674550183,0.7117212176707015,0.5715630227481115,0.3264814978289181,0.5416113691682627,0.013030982072348854,0.03128097913903999,0.702835749568408,70.04248399422708
120,2.0,1.7244896413471906,-31.077710266402832,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,106.74567830502846,161.47532756474686,138.1784845357479,174.92428681322,31.751501771803426,False,559.9744631323904,81.53679231242909,48.86236674550183,0.7141471319217298,0.5895132020381999,0.32129892960175327,0.6443186861866164,0.004398283740202025,0.05439276266643574,0.6985383062294851,70.95884776128464
121,2.0166666666666666,1.764885017620398,97.04836491264543,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,124.0298619556559,156.77726571816203,113.93436458975211,179.04593662966363,37.65544084011512,False,566.9426655395187,81.53679231242909,48.86236674550183,0.7436668272632883,0.5259824178447322,0.2595819554251482,0.4809572006607905,0.031356166117548934,0.40265325340163505,0.7422633200352059,71.92376357100574
122,2.033333333333333,1.6968900153134245,-64.93305322710982,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,123.81863885752735,154.35761829303013,102.78531550171887,176.16019511659124,40.331471713129886,False,555.2135276415657,81.53679231242909,48.86236674550183,0.7553896230627127,0.483153109501242,0.24583691559542023,0.3011732585176597,0.013319204723361162,0.5600682060028528,0.7660648701996244,72.88403522612597
123,2.05,1.7215567306578217,71.9227876075282,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,132.229326568899,146.1830173504555,90.04570836210226,165.5685825277917,47.30129270098666,False,559.4685360384742,81.53679231242909,48.86236674550183,0.7553896230627127,0.4158815049351737,0.16400969013538957,0.1693832993373944,0.03329775923398962,0.744569927384157,0.7546853987742765,73.03343211743338
124,2.066666666666667,1.6333995697738777,-73.84544414844171,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,136.6811560069971,142.32868212485639,86.25026420564652,161.07866978148365,50.261513643134414,False,544.2614257859939,81.53679231242909,48.86236674550183,0.7553896230627127,0.369419770165379,0.11622573682112669,0.05653450877407847,0.012785133397907543,0.8030509887544903,0.7455476354562681,72.88849172046959
125,2.0833333333333335,1.5958474565349299,-36.808438020878434,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,138.76173554516555,141.88801633830843,86.45004968993422,160.29420565999806,50.7328896823087,False,537.7836862522754,81.53679231242909,48.86236674550183,0.7553896230627127,0.3575357296391437,0.09872136122317476,0.04087524513778158,0.0025605660540486287,0.7968430939005753,0.7425511399479967,72.21449800488578
126,2.1,1.644726009170993,102.10387100592116,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,138.8832356067635,133.43661371994529,96.83837323891709,159.21608751582838,48.132460303750236,False,546.2152365819962,81.53679231242909,48.86236674550183,0.7553896230627127,0.3709516245414159,0.12669110655417518,0.038030356321641604,0.03092275584804455,0.7499722178793174,0.657560757567605,71.8748870648016
127,2.1166666666666667,1.6309388907600344,-55.37587239955988,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,136.2560433063142,130.0490533781631,101.29728677872714,158.8055815698498,46.7499216443543,False,543.8369586561058,81.53679231242909,48.86236674550183,0.7553896230627127,0.45900780274370084,0.1393669335952651,0.4466216797303415,0.01554056722452667,0.7191914422721514,0.609455203788282,71.76476614307566
128,2.1333333333333333,1.6957656370335608,88.60385483858452,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,119.386543205116,120.35442618778232,113.52720888726545,153.1001436179419,41.19386677062739,False,555.0195723882891,81.53679231242909,48.86236674550183,0.7553896230627127,0.4812614518780419,0.1599063702435738,0.5065413337812753,0.04015275207759522,0.6569703066317497,0.2853042530536333,71.61680182448038
129,2.15,1.6407314347433286,-89.29770359550388,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,111.09737795917015,116.42658921853435,118.51956590651349,150.31612547409844,38.84754167200879,False,545.5261724932242,81.53679231242909,48.86236674550183,0.7496273314227566,0.5040872795014701,0.19811580177221996,0.5251468930768011,0.015347831435587446,0.6204870559958744,0.1268798115217155,71.61032927062904
130,2.1666666666666665,1.7957957966116995,287.84970717494105,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,118.30587709708561,131.034432984652,121.91105354397389,138.75464833859817,38.79253414733256,True,572.2747749155182,81.53679231242909,48.86236674550183,0.7493522937993755,0.43574585536923216,0.20922873678011839,0.1556574348958651,0.09530609302361658,0.4209488932243158,0.31966849948855985,72.00634407760428
131,2.183333333333333,1.871917758383758,-185.39967276516646,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,122.57388520661023,135.9343681850577,122.39394286217399,133.2581881511881,39.448710374269936,True,585.4058133211983,81.53679231242909,48.86236674550183,0.7526331749340625,0.4585585327524731,0.20216868460225007,0.2873709522567406,0.04380617774219254,0.3396402365983408,0.5041752454350267,71.31947575553325
132,2.2,1.7004000882618096,-114.56138526426511,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,124.54558326715357,137.72713723479038,122.06463345522756,132.20657861480612,39.905497605286435,True,555.8190152251622,81.53679231242909,48.86236674550183,0.7549171110891448,0.41120366898964816,0.18491125819527332,0.09374019946005756,0.011983566905627862,0.31933692197102087,0.5276521790707096,70.3467430163912
133,2.216666666666667,1.6639233338594244,44.20250702367048,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,139.04847232194206,164.8424667677559,141.3859330439232,139.12915384362458,32.09879949455271,True,549.5267750907507,81.53679231242909,48.86236674550183,0.7158836205354763,0.40010372891593377,0.19453364270911522,0.014184537806880839,0.0242620425522862,0.1331346602554072,0.649450430144393,69.94481063642812
134,2.2333333333333334,1.569937381381862,-53.63015261121168,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,146.08687308996434,173.4103358604882,150.66825791181702,142.6973350619825,28.542122659201297,True,533.3141982883711,81.53679231242909,48.86236674550183,0.6981002363587192,0.3925947839403749,0.1851895678807498,0.0,0.009364776150389033,0.3402854866874425,0.6838955944064724,69.55796960207557
135,2.25,1.6466952476443137,217.1008342328149,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,137.3208970334417,176.04173532360628,160.82957695175546,147.031551866723,22.167474229274905,True,546.5549302186441,81.53679231242909,48.86236674550183,0.6662269942090873,0.42826215711109444,0.2565243142221889,0.0,0.06967057067397632,0.4037536875488038,0.6578270295255062,69.27595578153797
136,2.2666666666666666,1.5694185285721252,-148.68847368665453,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,131.26430188172114,171.94718205169963,163.68657530199906,148.65116497047092,20.07294606366974,False,533.2246961786916,81.53679231242909,48.86236674550183,0.6557543533810615,0.432857580924889,0.265715161849778,0.0,0.028368211915845532,0.40041969257039367,0.6319869160516449,69.06557659366057
137,2.283333333333333,1.5206510106208948,-78.9924482136975,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,128.9848439851757,171.11876191289358,163.4417231719474,148.93567271773767,19.83811242881262,False,524.8122993321043,81.53679231242909,48.86236674550183,0.6545801852067759,0.4333744444699308,0.2667488889398616,0.0,0.006425862556736918,0.3807723297754246,0.6178897554901044,68.87461015876382
138,2.3,1.599232640262379,147.05665213230228,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,161.24093575257766,161.11884243903782,157.64281706654018,155.444466070256,20.147356815743457,False,538.3676304452604,81.53679231242909,48.86236674550183,0.65612640714143,0.314792777866657,0.02958555573331403,0.0,0.047274937495375806,0.2455548486396698,0.4050872202843881,67.81688464319836
139,2.316666666666667,1.6102938522761654,-108.0534701684538,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,175.35670387731182,156.77085229644698,155.2956774629827,158.49419358898544,20.51528535737574,False,540.2756895176385,81.53679231242909,48.86236674550183,0.6579660498495914,0.3715384645191114,0.12297810397943856,0.05024706264696047,0.017260081069022732,0.1736984232395853,0.290205409031106,68.19240383920413
140,2.3333333333333335,1.7116075722126802,134.37527062988298,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,147.0459207512509,169.52009684418564,149.3496439756098,163.67495440400546,19.290593767010453,False,557.7523062066873,81.53679231242909,48.86236674550183,0.6518425918977651,0.42213029418029013,0.15814563877630147,0.21528737396069697,0.05458654961205421,0.08522777652816833,0.1877672985117182,68.91336395438366
141,2.35,1.602445228295605,-124.04309388249548,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,130.83329333437638,178.2119240215175,146.46377252447442,165.109174776864,18.81603352593734,False,538.9218018809918,81.53679231242909,48.86236674550183,0.6494697906923994,0.43309203510483263,0.2661840702096652,0.0,0.020130130509924682,0.17823231899583306,0.1604557829220478,69.98858088830507
142,2.3666666666666667,1.6009543487312266,44.36753159193562,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,134.49012635080078,174.9265362192635,146.59161210944842,175.80483067023613,16.679903452077035,True,538.6646251561366,81.53679231242909,48.86236674550183,0.6387891403230979,0.4285688533039693,0.25713770660793867,0.0,0.03245444631993558,0.21695037574270773,0.14903857597977924,70.94633047878784
143,2.3833333333333333,1.606697213855481,-74.31020400336388,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,138.14084199899514,175.7844829687925,147.10132649602008,179.31232082043036,15.812438871193956,True,539.6552693900704,81.53679231242909,48.86236674550183,0.6344518174186825,0.4192172327154903,0.2384344654309805,0.0,0.011812720508661114,0.21714761422441195,0.2645331074848818,72.05224781311934
144,2.4,1.4986251960781047,-31.284843471164624,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,140.3531786491966,176.95512590540574,147.64382410918668,178.00564063083587,15.617925715464162,True,521.012846323473,81.53679231242909,48.86236674550183,0.6334792516400336,0.41266181036943156,0.22532362073886317,0.0,0.0031224851682873003,0.20727278042543754,0.29212882788748484,72.8744720268801
145,2.4166666666666665,1.5161918589990533,100.0532733960138,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,143.9470963108885,165.861200435627,145.0781491048801,169.889601212305,15.059224587627012,False,524.0430956773367,81.53679231242909,48.86236674550183,0.6306857460008477,0.37302703128116,0.14605406256232,0.0,0.03091506444673348,0.2970214287012713,0.49083980715393233,72.84541026011644
146,2.433333333333333,1.5269812260185864,-62.96397858369558,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,144.4851858510851,159.1036014021707,144.02820053781343,166.6224392445176,14.904434502793102,False,525.9042614882062,81.53679231242909,48.86236674550183,0.6299117955766782,0.3544509563083588,0.10890191261671768,0.0,0.013425068296907707,0.3337181457418316,0.5682425920187095,72.410416743431
147,2.45,1.525624466096823,-39.226614479672975,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,139.18807751559876,136.47188846776098,142.20965269636952,165.87955708591744,15.690236189269106,False,525.670220401702,81.53679231242909,48.86236674550183,0.6338408040090582,0.4062821546759307,0.0887613097267336,0.3095074990628197,0.0025287851894445464,0.4212432335018462,0.6775132734832539,71.46704474819835
148,2.466666666666667,1.4757861352550525,-0.1628832423056327,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,136.87775719936803,125.93220276061139,141.73536705206874,166.21365714471912,16.05123603961956,False,517.0731083314965,81.53679231242909,48.86236674550183,0.6356458032608105,0.16864911930996718,0.1491694333475253,0.4499616078928185,0.0024835398389301397,0.4545523228832053,0.7127181494441065,69.43510813668794
149,2.4833333333333334,1.4557012318042648,1.8179634415642145,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,136.09320516384406,123.52835773347458,141.67122940923056,166.65079917257123,16.184407658906256,False,513.6084624862357,81.53679231242909,48.86236674550183,0.6363116613572439,0.21632893252335963,0.1617803916806959,0.4499482532195316,0.0029885297444078676,0.459729420696736,0.7143724237954258,67.61703544802702
150,2.5,1.4659075121672234,23.44641732689274,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,134.9188377555292,112.51163674698526,145.86616313023288,167.83115930875962,16.503414475240927,False,515.369045848846,81.53679231242909,48.86236674550183,0.6379066954389174,0.549420868269361,0.2314083500278109,0.6685834662772775,0.009501424227869738,0.36550432310130404,0.6394751495386768,67.11184978021537
151,2.5166666666666666,1.4115457572627046,-19.17409159546714,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,133.74129791940513,108.51512612242489,147.4225986361582,168.45402274567587,16.591485449840704,False,505.99164312781653,81.53679231242909,48.86236674550183,0.6383470503119162,0.5792150658582101,0.2517822642400608,0.7666196686908987,0.004175287034436943,0.3233963804091006,0.6024130169908718,66.7990923504243
152,2.533333333333333,1.4459811124683652,94.90173538112607,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,134.99752767457107,101.57829663784187,155.1508261624242,173.6212908566619,16.358753441225808,False,511.931741900793,81.53679231242909,48.86236674550183,0.6371833902688417,0.5470319164542751,0.3030319131422874,0.4775797994156568,0.03053688335925194,0.10670111211921311,0.465356731326166,66.78224496881529
153,2.55,1.4051892737528617,-63.48615332603036,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,135.53408594730155,99.56064309208102,157.92510182027092,175.94869613525057,16.259277171910067,False,504.8951497223686,81.53679231242909,48.86236674550183,0.636686008922263,0.5403516281636357,0.31649357074006734,0.41052421396801014,0.0129018386524829,0.009828634157281614,0.4030017096494248,68.50193018780628
154,2.566666666666667,1.4278860895195646,40.434127062753205,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,128.11050303293732,106.46574323261656,163.86516702818793,171.8550262839506,15.083187042132257,True,508.8103504421249,81.53679231242909,48.86236674550183,0.630805558273374,0.46721811167489685,0.24536434091260367,0.22267970609297497,0.02413354196216393,0.23287608832009282,0.009157019417941838,68.72114542988751
155,2.5833333333333335,1.444436504218346,-47.87195927932673,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,126.51349210209752,108.40082122100384,166.31266586333118,167.46787081916023,14.568077514104488,True,511.66529697766464,81.53679231242909,48.86236674550183,0.6282300106332352,0.5298779162120397,0.22720830572305192,0.5813688167525685,0.01083577389995171,0.3475413852355805,0.22293257336791925,68.53746039309681
156,2.6,1.3904891096477656,-24.792178065168017,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,125.8609287456915,108.82352666735898,166.55803383917782,166.36224844057259,14.429928323633767,True,502.3593714142396,81.53679231242909,48.86236674550183,0.6275392646808815,0.531715408152601,0.2201870468814275,0.6081094235594361,0.0039490569443324615,0.358266231016071,0.28546075364093326,67.78721421986889
157,2.6166666666666667,1.4079096133951727,73.08633686508634,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,140.48665275506121,121.61386902598383,171.83006118151408,153.59956840145782,16.808664408753597,False,505.3644083106673,81.53679231242909,48.86236674550183,0.6394329451064806,0.5203960611461271,0.18807653950077854,0.6317889569786895,0.024250819620845375,0.8955070161637073,0.8567017427796434,67.18043068390875
158,2.6333333333333333,1.3551313713888797,-37.75387993661247,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,146.9064943554773,124.1686137781439,173.52301542373115,147.4648071486936,18.108184769454294,False,496.2601615645817,81.53679231242909,48.86236674550183,0.6459305469099842,0.5152703904958622,0.19190536931941157,0.5965885291807819,0.013763629491101506,1.1687634445967074,1.1618551617366029,66.83113790267676
159,2.65,1.4068270496991906,98.75534169120077,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,146.9588467965618,140.2185488293551,177.8165307218087,149.4928235002894,14.291931114649222,True,505.17766607311034,81.53679231242909,48.86236674550183,0.6268492786359589,0.4404645082094983,0.084466568060001,0.49115612089748906,0.041195672141613016,1.583374951204982,1.4183596371492273,65.53314506673638
160,2.6666666666666665,1.25386138410772,-80.54068974484231,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,145.88988908468392,146.90191868658678,174.481829144778,151.4537879597857,12.390953797664302,True,478.7910887585816,81.53679231242909,48.86236674550183,0.6173443920510342,0.3919727818606195,0.04036470000110502,0.35895215930033497,0.01882325563891168,1.6901721691838991,1.4534799409856314,64.36872013278693
161,2.683333333333333,1.179279770399028,-44.308387841641554,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,144.9382905506115,149.2178838836495,173.7374851775664,152.78278446724872,11.703513708882932,True,465.9257603938323,81.53679231242909,48.86236674550183,0.6139071916071274,0.38043284783485304,0.05198821183070218,0.2721937095975098,0.006515368650398366,1.6686935402361494,1.4020333445032334,63.743229181921244
162,2.7,1.2824925762984647,205.46855082856226,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,123.29606382103836,158.1872764248988,171.93729165759493,161.8328498799462,8.088141597033449,True,483.7299694114852,81.53679231242909,48.86236674550183,0.59583033104788,0.415537529925211,0.23107505985042198,0.0,0.06358997295173148,1.1835310240508974,0.8739391033986311,65.0240971501738
163,2.716666666666667,1.287036593393427,-133.40130216815515,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,112.17452574581185,161.5435316291443,171.55525053431018,165.53349916573885,6.748739610979487,True,484.5138123603661,81.53679231242909,48.86236674550183,0.5891333211176102,0.4423806833308878,0.2737224701175948,0.027597241360452173,0.026534051236087857,1.0200010824938395,0.6988327498314378,66.85825404557282
164,2.7333333333333334,1.3694817629898846,86.5919134781566,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,99.05746115093228,140.6411792144378,177.9000996115217,169.06745620226081,5.895188868811915,True,498.7356041157551,81.53679231242909,48.86236674550183,0.5848655674067723,0.46279916002653926,0.31861688519665077,0.017453587141069506,0.05058736342197283,0.39898962766616036,0.44074041093046396,68.51439761128387
165,2.75,1.2697648789997933,-110.79084254947409,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,94.55019163430164,128.40440188191198,172.21955804758858,170.38652262778336,5.8168181162218,True,481.5344416274643,81.53679231242909,48.86236674550183,0.5844737136438217,0.45671644195603595,0.3134328839120719,0.0,0.019812125687424274,0.13516581440276823,0.3412044484834145,68.75108298162193
166,2.7666666666666666,1.2426553459929321,-17.995249758433488,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,87.64708629096087,125.77713111489972,155.62990846919905,176.9490524740309,7.0259206329369706,True,476.8580471837808,81.53679231242909,48.86236674550183,0.5905192262273975,0.47525466034280717,0.35050932068561436,0.0,0.014813444599128886,0.4112427400540915,0.00621552087405035,68.91523011101198
167,2.783333333333333,1.2461673146204215,-23.873748578987854,0.3739625467832583,0.30625,195.91836734693877,0.10718749999999999,84.50180248620771,127.79992357274804,148.35182111213692,179.5567242355289,7.676077760153378,True,477.4638617720227,81.53679231242909,48.86236674550183,0.5937700118634797,0.5413656345088864,0.36211289987291545,0.3015459228621439,0.008181846975840663,0.5847754122743772,0.12795293316266207,68.82075007376142
