frame_idx,timestamp,left_knee_flexion,right_knee_flexion,left_hip_flexion,right_hip_flexion,left_ankle_dorsiflexion,right_ankle_dorsiflexion,left_elbow_flexion,right_elbow_flexion,trunk_lateral_lean,trunk_sagittal_lean,pelvis_obliquity,pelvis_rotation,left_thigh_angle,right_thigh_angle,left_shank_angle,right_shank_angle,trunk_segment_angle,left_valgus_clinical,right_valgus_clinical,left_arm_swing,right_arm_swing,arm_swing_asymmetry,left_knee_ang_vel,right_knee_ang_vel,left_hip_ang_vel,right_hip_ang_vel,left_heel_strike,right_heel_strike,left_toe_off,right_toe_off,stance_left,stance_right,double_support,step_width,foot_progression_angle
77,1.2833333333333334,162.09286517944085,142.43224766678523,163.2509530239937,168.21679769146172,88.51000925447963,138.93067266279175,169.18597564632194,171.47692962317987,28.35229528434563,28.35545794644146,21.08259750235456,38.551897217990316,-31.5516571727525,-30.101304421286816,-46.991035131762125,43.9193143498409,28.730523026468724,-7.27941481127482,5.2717960040900085,2.9613693570012614,67.76176794521157,64.80039858821031,26.665504382030463,-480.8781429571462,-28.383701526378786,37.43976905632849,False,False,False,False,False,True,False,0.19419884775556126,43.333997455086646
78,1.3,163.18567641796596,146.43606538833671,160.99419265533555,170.71285666784289,87.29933465355175,129.21255809057112,161.13044461464992,174.14875737246544,27.042014710637453,27.04407833483996,23.713202895148797,43.924417491215486,-33.09167006116744,-33.072658842831885,-49.10332627071372,-17.54801853216522,26.80271297110116,-7.15969858604817,3.0745260873386675,4.551009020828743,67.0343479548713,62.48333893404255,-34.336695033218234,3509.7587076951213,-157.19073176956329,308.9966560934488,False,False,False,True,False,True,False,0.07304829968567964,43.628342113157885
79,1.3166666666666667,163.88107118793664,152.94174223770176,158.53395082934935,173.24031359000676,85.87289565376659,117.57931603833627,156.49986321901528,174.67590617412142,25.4056701249145,25.40639485322098,24.639730215527777,45.8674786450725,-33.77830590742711,-34.2051937223807,-50.144442977565134,-40.834502380203226,25.909303996467187,-7.492795191211016,0.4399707778010555,9.367228239228131,66.99801288695919,57.630784647731055,-21.26885163574798,533.7198991229423,-71.73198938950577,131.84835982696825,True,False,False,False,True,False,False,0.01865222732511091,43.91868611065887
80,1.3333333333333333,164.22319167267375,160.44823556908003,156.00619234373733,175.410863919199,84.58967703701511,106.43119276359596,156.46136777755675,171.93896216051274,23.570237012432724,23.56988857940413,23.911333456335395,44.337567411915515,-33.290009092238265,-29.816309683936513,-55.91420399370046,-43.31048459063512,22.997280631554716,-8.061024693502146,-2.108360771511408,10.956988824761,66.37476711352448,55.417778288763486,-375.48346987743514,-411.8919749125524,-125.67716310580408,-79.5211673682752,False,False,False,False,True,False,False,0.02458373261578711,44.25043324065774
81,1.35,164.07955707235084,167.42976787340064,153.57545710017018,176.92490454937635,83.50911582247123,97.86295929189036,156.26483712021238,170.36473277071022,21.632927522094793,21.632008707635674,23.221576262896743,42.90463728333512,-32.88233777586604,-27.52196998085665,-57.77161649375584,-42.77810727857658,21.7652734131359,-8.697770101398074,-4.0274893590297465,11.435723551279962,66.13408668697443,54.698363135694464,-135.90502898459306,-105.71774345769256,-41.93364585971949,-57.66522706441151,False,False,False,False,True,False,False,0.03038070524923789,44.61483505176346
82,1.3666666666666667,163.10762971386143,172.7889546336479,151.4477555784978,177.5767757982281,82.39742866382548,93.03307549301466,81.18084418889698,176.70430200741242,19.654172301340704,19.653179093538018,20.32822636202764,37.04713878525658,-35.391542584260876,-28.499401593818252,-52.4557615156461,-37.824766926656764,18.528451790428598,-9.33978933988885,-4.928897896155317,23.017819990697003,79.7369794552446,56.71915946454759,469.5035871928576,355.84631790061167,-391.4756040775836,206.24820316094656,False,False,False,False,True,False,False,0.09513131662404416,44.977391410370885
83,1.3833333333333333,160.903274932414,176.0275358205604,149.8412123950381,177.26267345410542,80.89067780176747,91.99826099927164,59.29266884567638,170.60617669773941,17.666378760324342,17.665648188046752,19.272949590765787,34.9665089434286,-36.603959641663884,-29.320598659940885,-50.156934215071104,-36.3515603401229,17.396123422885818,-10.010713361148344,-4.676683815960717,26.833034851779388,87.87657985171745,61.043544999938064,210.67466147965376,137.66421916113018,-160.46038879274306,97.3949886251637,False,False,False,False,True,False,False,0.14873527450408872,45.26951822726925
84,1.4,157.27367015200437,177.1851024670402,148.93305432082667,176.0090703416707,78.75302277864341,93.96015814143789,57.23824707308864,172.73719840351617,15.69836476852371,15.698028186737371,18.97388458495963,34.38178529489828,-36.96258337214291,-29.736750760697316,-49.1938442472467,-35.81492804491155,17.177343640575415,-10.752000384502482,-3.3894917689435546,27.819366823234162,89.44491755431676,61.6255507310826,79.30282189842558,57.16706375844126,-40.59165657142728,32.79877308243215,False,False,False,False,True,False,False,0.1629573680971083,45.516540693834344
85,1.4166666666666667,152.4808719269435,176.67105288991553,148.81959570726647,174.00690536630992,76.10559075061376,97.70117896174872,61.08241172339753,175.12963887329838,13.80681351266796,13.806831178610073,12.327151892951127,21.853173012692757,-30.701516651026033,-33.66735042190626,-54.06096995383295,-31.88216333083966,13.985069573012371,-11.551706812299694,-1.3705042564264454,29.073839476679986,49.51246237881951,20.43862290213952,-667.6915456680837,257.57941158300355,129.19707070122968,-252.6689679519916,False,False,False,False,True,False,False,0.4134999793434507,45.77168634776649
86,1.4333333333333333,147.29378287903566,175.09046274625413,149.51627752948278,171.61658704448092,73.49806205463453,101.97972857111886,66.08652704897962,161.7759131890071,12.09923179822508,12.099468101725012,9.52179385717473,16.773366039390897,-26.933235171813546,-35.17559009526918,-58.20008185124379,-30.264694682142625,12.78793652720912,-12.321549841562886,0.9882138659768676,29.50311779844408,36.945469476730516,7.442351678286435,-474.4436026026915,-187.54249932241692,131.01333232788875,-152.91986162108287,False,False,True,False,True,False,False,0.5175514367553293,45.98465890608952
87,1.45,142.7832986211866,173.10519789739564,150.99310165075806,169.31729760825817,71.76452635219337,105.75485019092278,107.485404133808,168.79991245746845,10.734211917737797,10.734512876265367,10.027213048922727,17.681674605973015,-21.302172936446972,-36.83553916801232,-65.36427815541882,-30.47754598528138,10.351660103042144,-12.93636238260148,3.2841817846915027,31.556292073329274,22.309670253049507,9.246621820279767,-767.7155123842442,-86.82586617456366,170.69532064316832,-202.3059983043413,False,True,False,False,False,True,False,0.627018408704695,46.29205424736517
88,1.4666666666666666,139.94097316773318,171.32422346396757,153.21223052652735,167.60155155160916,71.71383597133814,108.2384476805646,124.3549812019141,171.51433520414872,9.895127644097975,9.89537566586482,10.63386068168954,18.775665936242948,-19.96940438186288,-37.264561599089305,-68.47048545284756,-30.84801419116101,9.488809884185477,-13.306055418897813,5.146187953672712,32.35923324203942,18.181549087810893,14.17768415422853,-266.338551125034,-3.513253511109724,24.87258796039555,-61.71480376870704,False,False,False,False,False,True,False,0.658064447735807,46.61999817970736
89,1.4833333333333334,139.30548052675118,170.19928531457677,156.13233917187992,166.84190184596042,73.7939529040805,108.86906859185225,128.86748077633337,173.40767889840066,9.74620726593376,9.74634445308175,11.211233402972026,19.820908653375653,-19.99475026838012,-37.19574917212562,-69.16630870185435,-31.180866919974918,9.419057786516717,-13.431368899151533,6.251124799661583,32.4180129256542,17.892856266845996,14.525156658808207,-40.22864174999029,24.09990934694804,-5.719564986616774,5.732079480163179,False,False,False,False,False,True,False,0.6549102430703188,46.92094051285416
90,1.5,140.77986289039242,169.9132913809412,159.67040935567846,167.1698575584588,77.88794380336768,107.32756085872991,123.0651026698316,167.08339955113314,10.387488846543201,10.387513125897552,7.3941115225255,12.97728181990124,-16.079345931520116,-39.9966088445871,-49.86333980541379,-27.668061074986298,10.364808118796468,-13.409517385495896,6.3491351011722275,36.765845989914446,18.750179986826605,18.01566600308784,923.2538735859083,-378.81993104650235,282.94223038888674,-143.26629286852096,False,False,False,False,False,True,False,0.7135001610946201,47.25940694474785
91,1.5166666666666666,143.716643534365,170.28110529254153,163.64592947200677,168.40896808405233,83.33065221600225,103.6610855687224,122.82649772521691,156.2756932129182,11.824579386739918,11.824524654036086,5.710038903874541,9.999023007585121,-14.063330364495854,-41.028177781701444,-43.711207808051874,-25.860287637668254,10.881283768626139,-13.388116615919282,5.323698259012299,38.86986727196033,20.15544846937602,18.714418802584312,248.16698582435606,-170.360542465952,151.69562661471275,-48.22972362820394,False,False,False,False,False,True,False,0.7338884136959809,47.59146801892563
92,1.5333333333333334,147.20427252015952,170.7194311189442,167.74994985118258,170.09676539139343,89.11934305856788,98.47362551554411,131.57053839859495,128.11870553872123,13.962497446750158,13.962409787098187,7.253696015131655,12.72816201592257,-10.764401920843834,-40.620022024802445,-39.97970905049432,-26.01599142987379,14.672086293073605,-13.493533006328493,3.2784447637834924,33.080949714487225,28.627095143871166,4.453854570616059,25.95421883670042,33.83157294608793,368.8030095880157,284.66432132137584,False,False,False,False,False,True,False,0.7468067746260989,47.88090393865565
93,1.55,150.3985474216033,170.35280528985578,171.5716569457798,171.6081968395134,94.20543741757584,93.03785104691067,134.10549951816967,110.07468917322821,16.62382594087656,16.623744781570533,8.271376364792145,14.537405149222218,-9.909769448930623,-40.25078865473118,-39.3188803851578,-26.431823080108412,16.432657669178404,-13.77000224521331,0.6011842486832407,29.415912609686806,32.175794691863274,2.7598820821764676,-11.628228393920494,47.10390121823593,130.92356833154952,144.2188613270497,True,False,False,False,True,True,True,0.7436162552142617,48.11097860026899
94,1.5666666666666667,152.75373225906867,168.27841291358902,174.68586456411305,172.3528246272408,97.74849171880393,89.15259724877941,33.78475808040798,69.62784202747426,19.583100168831315,19.583048430076712,7.945782118394023,13.957599150813921,-6.895611217987281,-33.916215405176644,-34.43279111009195,-37.294665768960485,20.89750566770623,-14.157381205695815,-2.0610526619152223,20.08543902020391,54.26961192879986,34.184172908595954,112.31586265014187,626.4309126469846,468.31431195826383,410.3935815426604,False,False,False,False,True,True,True,0.7433573441249552,48.17495536808076
95,1.5833333333333333,154.0900088525479,163.9223265406112,176.7721329375326,171.97452235532072,99.2683320907193,88.65116813467458,7.286146318799143,55.8305101839711,22.604994591454652,22.60497760168035,7.756541433599833,13.621031304458436,-5.593012516458154,-30.983336316834368,-32.85602121773706,-41.97629432468442,22.689391483293203,-14.515609481779695,-3.95525753990568,16.627228354667505,62.46587126720942,45.838642912541914,16.450271450223113,-456.87045864456934,83.44685362298549,-254.8782795405441,False,False,False,False,True,True,True,0.7412937330847603,48.11136686351147
96,1.6,154.51938934830818,157.33805692838416,177.7161287472221,170.46634139897083,98.68878354816005,92.64250615605438,4.5117952657536335,55.601271365786666,25.476043783167277,25.476054078263452,7.61912616398289,13.376826006927653,-5.355559409283807,-30.1939444022843,-32.58307838893665,-43.25760319871645,22.998671903086233,-14.683493314522892,-4.480452580429834,15.887893551716845,64.53312364397075,48.64523009225391,2.1293832977011107,-124.24204731522366,-39.73674947142001,-57.237198916301395,False,False,True,False,True,True,True,0.7396036574665036,47.97215868484994
97,1.6166666666666667,154.2977311976772,149.28938157411437,177.64792590118753,168.14517760639436,96.29307640861236,100.76987474907882,31.36492533159473,127.14551192883037,28.026673455984458,28.026697805004588,10.601135712921012,18.71654294488927,-10.554911702166283,-26.925585037413338,-36.5070327040272,-58.98741063409484,29.11668015261058,-14.547251603763767,-3.4598835280483855,6.560494329689173,85.73076274386956,79.17026841418038,76.52387866873653,-1139.8900080315912,-75.49033210109997,-526.1704438524373,False,False,False,False,False,True,False,0.5092358793368492,47.177663062275556
98,1.6333333333333333,153.67336679491288,141.0449766093403,176.8996238293388,165.4988057600003,92.61440581307517,110.89618001243933,40.19151540233173,134.13153379626132,30.145198453949394,30.14522410279039,12.105063060823898,21.447385438021186,-12.607272116595238,-25.916598585424968,-38.32094733574142,-74.31769419000807,31.754631327449612,-14.094118366935714,-1.3022613452910636,2.8948254814485392,84.09500770203964,81.2001822205911,14.30674696317567,-980.3562004901568,-45.139287893238134,-204.3600499293325,False,False,False,True,False,True,False,0.4085015544133805,45.863118727205986
99,1.65,152.78163664707603,133.9489407264669,175.89980810201365,162.98141417398583,88.28667306667927,119.55557690113369,6.43271404050747,148.0335218501229,31.783433223136694,31.78345169646564,15.49315827608616,27.719595396984374,-22.3367016764723,-25.422377983804434,-50.144290697124845,3.70752645981117,32.033850929480096,-13.435174678684175,1.0511773460937255,0.2199989605559945,81.36102498830742,81.14102602775142,-125.6348280918354,1156.2714696771445,-33.20709989231318,1.942771090499491,False,False,False,False,False,False,False,0.030908469203031377,44.92719141094598
100,1.6666666666666667,151.60919898321498,128.94526199482416,175.04558989908801,160.85306344695553,83.89035713034326,123.17791912987391,1.6341331750471941,150.9463201278243,32.950342346374704,32.95035051902632,16.575081560713922,29.76394492046333,-25.05609384541327,-25.320359392157055,-55.421787056458086,55.09339676508399,31.644740271210427,-12.792314845855138,2.4149590054214776,3.7307654283350025,81.99274296740985,78.26197753907485,-153.4862514244452,-3077.031102870086,-158.91315438656136,29.85234889246499,False,False,False,False,False,False,False,0.22380361506416493,44.53925025531444
101,1.6833333333333333,150.0327970970942,126.27537382425224,174.59637080190225,159.12476400407223,79.83914712262685,119.60644221696651,173.50419526908567,152.3068014742123,33.694444784283796,33.69444389085723,16.729093650429277,30.05679467667472,-25.695019895913966,-25.532892173546873,-56.8454415520735,55.18187020407792,31.246881961117282,-12.45149872810075,1.7891834501903536,15.485126720045068,83.04285039117363,67.55772367112856,-47.083706707139186,-18.06037321044016,-56.166846362144724,38.324710208278816,False,False,False,False,False,False,False,0.27038457450088044,44.573391619762695
102,1.7,147.921236028984,125.50977845649162,174.6198606985385,157.61310393083426,76.34554189520323,109.12880233597619,65.7935141500378,164.32888692469103,34.083864726695296,34.08385837540242,22.74061827248238,41.91422802672017,-25.428651902337652,-23.55984375181842,-56.867654427414486,-36.78820077223917,35.71641753472992,-12.688857857288104,-1.2479736201912577,20.508721908046887,76.30060980683578,55.79188789878889,-17.31485213593544,4049.184321410954,291.1626470070303,-396.2963024209023,False,False,False,False,False,False,False,0.14367636317601581,44.873405968559524
103,1.7166666666666666,145.2689410072769,125.90556656564299,174.99616632973533,156.06637507792553,73.46886234806163,94.43690433296256,97.34475936015363,173.49111750441944,34.192118448250476,34.19211062404805,25.33670316755659,47.34817988215438,-25.220960769364627,-22.72324977199424,-56.15258304059457,-68.26450121293499,37.86588627582874,-13.682477922441802,-6.357262590998107,21.243293091146302,74.26711068465696,53.02381759351066,30.442815230659903,-1938.7736652125914,144.98303948885564,-183.49418968029283,True,True,False,False,True,True,True,0.07293064499554715,45.251905152087666
104,1.7333333333333334,142.3077848264128,126.875230259422,175.46179230296892,154.31187116295732,71.20638864338503,79.54033446098009,89.64594561345785,167.05784671707272,34.08666826222496,34.08666194584025,32.068301183292256,62.65281306409681,-27.72291321377269,-23.42583583544518,-64.2062319496431,-77.36849875626861,33.09206221996992,-15.43255661335818,-12.5376117592347,24.950676140324823,77.24304799779881,52.29237185747399,-333.10178787888447,-504.08468875459334,-362.89769625249505,315.28919871255425,False,False,False,False,True,True,True,0.09135748404251981,45.65251766463964
105,1.75,139.53738384914766,128.27828005561616,175.66988019195827,152.37469075832686,69.57170589210418,68.2297359672552,87.63133894422847,156.18410709904168,33.81223431830389,33.812230925582874,34.19463307054406,67.94623741012484,-28.969238845211862,-22.68323741970422,-68.27389133244888,-76.25565829449279,30.372161962244565,-17.720094999995897,-18.453648890624216,26.87795355321519,78.93870037935852,52.06074682614333,-169.28002508168618,22.21452276630373,-201.14071949537106,122.1515315139959,False,False,False,False,True,True,True,0.16613359012296885,46.05796924300658
106,1.7666666666666666,137.63595343478116,130.38622317649128,175.2594785989827,150.51961706659947,68.62420555473241,62.82977554210689,100.85173322470659,179.95961626180303,33.372508080927396,33.37250759605827,35.14782392868286,70.4059476461694,-21.47050844889072,-13.738874538493905,-62.619278497781046,-66.06208423859664,32.54643983032443,-20.12932686128061,-22.8549789498441,39.12381003655366,75.59879019845528,36.47498016190162,-110.6470536956607,74.9526704912509,544.7291433245272,-586.6058947474556,False,False,False,False,True,True,True,0.02217843527933135,46.88368588632488
107,1.7833333333333334,137.25861509049992,133.5960790967507,173.94205489594245,149.1856550515588,68.44422917461183,63.695919213364085,104.81845387002646,161.85835908347315,32.72786174134302,32.72786324757905,35.08293892642752,70.23670096360016,-16.216759611545754,-8.880994271232126,-60.421702178902045,-63.537923609421846,33.79559469010357,-22.137875700659915,-24.936114353018304,42.83630677229493,73.53656892665832,30.700262154363386,-183.3703511074424,-140.02317828428744,-414.46403607930336,-332.2963200025566,False,False,False,False,True,True,True,0.04703209289380242,47.95247022979004
108,1.8,138.77811249630798,138.10091321666368,171.60515107583205,148.83196167331832,69.0624936991214,69.48227346792554,105.75274587559497,155.76477331349562,31.821206296303796,31.821208592706675,34.74846028224393,69.3684879050114,-14.132773298324828,-7.553801584996154,-59.465455015625245,-62.60883093495232,34.31554120142247,-23.24993882528399,-24.52244166027145,43.7200599483426,72.99263754877323,29.27257760043063,-67.66434899673072,-23.886000705932986,-163.22408538444222,-98.02449034493236,False,False,False,False,True,True,True,0.07320026560932931,49.029316153131596
109,1.8166666666666667,142.0543845701097,143.71174022044414,168.4075929600029,149.7662429190628,70.35699014048313,77.9036994519876,102.69027511534637,117.9016437706942,30.62183798351666,30.621840063812076,26.798226236935832,50.50974913623275,-24.226693838872897,-12.872429658421051,-61.93634943916047,-42.083324962076816,30.436840267845948,-23.12919619918258,-22.03483301893487,43.33670710093848,87.27523581035108,43.938528709412594,457.38156702420326,1550.6480427815384,324.38733502402897,491.85347798150076,False,False,False,False,True,True,True,0.08882157953593714,49.26253129709121
110,1.8333333333333333,146.3220362605742,149.90520821201937,164.82050736755005,152.0338090337107,71.94990483739033,86.6131425152273,101.04764514881623,114.29234147259045,29.162246664768723,29.162247959635685,22.991266251248334,42.429493002929085,-30.779830534709205,-16.057017586341594,-63.214089548171394,-31.234073560720603,28.631964990166235,-21.692291129464007,-18.27022683059954,42.85735405487283,84.71007534351558,41.852721288642755,316.523795211848,842.0303597595625,-556.2147681720649,262.63031808489245,False,False,True,False,True,True,True,0.16557470878382452,48.729788331855765
111,1.85,150.25906450056738,156.02309583245673,161.5685498927293,155.3997800261607,73.17072582941071,93.86686887905277,101.26618700381289,140.72112010319958,27.549960153941335,27.549960548064867,21.707875040506604,39.81075525838858,-31.125819492494013,-17.380570646224218,-65.4670391517169,-37.32288898157171,26.570736295694683,-19.14518982883204,-14.110127174844672,38.80474912885952,58.4750689946567,19.670319865797183,-114.41763874931212,-285.91574165973213,-245.96553597053685,104.1128068464019,False,False,False,False,False,True,False,0.15385372534441266,47.752752103981805
112,1.8666666666666667,152.26022634917084,161.4709059423603,159.45173068554487,159.40395211572016,73.16609782095287,98.79702563370635,103.02594780103082,149.0430297972358,25.95509189376304,25.955091595053542,21.752907768612353,39.90183751352504,-30.729913769805382,-18.056014106695827,-66.2490763594263,-42.23901966112141,25.920729006717348,-15.963284127555848,-10.287586134718355,36.87389275468384,52.45032625816894,15.576433503485106,-70.67657582524191,-254.441233145958,-50.90554136730077,40.56109356904642,False,False,False,False,False,True,False,0.1378815524293784,46.685897113462914
113,1.8833333333333333,150.89210651861896,165.8116091469215,159.0747964397235,163.45222367900917,71.19704267928222,101.30399602614642,95.60524558175847,149.92096185562056,24.585493892702853,24.5854932487562,21.828899880137687,40.05566724245277,-30.026811655312105,-17.4416812205482,-66.90392330577285,-46.24046520379314,25.830533529024773,-12.817945606540706,-7.284716174348386,33.8669453500159,52.043120609134036,18.17617525911814,-81.47694365098403,-276.9467057302603,32.90761476362832,-36.52207367322319,False,False,False,True,False,True,False,0.12598627003839372,45.71667208126435
114,1.9,145.4388484414616,168.76956592760612,160.56080404127067,166.92570076889075,67.06352051429398,101.74120390509886,104.16878355104036,142.18769701788,23.65940586210738,23.659405200514673,21.74786124313464,39.89162767633493,-35.59290142540921,-26.512801568907804,-55.382856389672305,-34.21797327153432,23.23203947418645,-10.44686292933687,-5.340432338651716,20.186148815509227,63.37733973439856,43.19119091888933,1025.2294011723284,1265.6167368414885,-419.9812081731005,751.7795242843806,False,False,False,False,False,False,False,0.03889181981459949,44.50166222203288
115,1.9166666666666667,136.35022016442153,170.22358306824844,163.3601026964299,169.29966546516658,61.47154269177038,100.60501014544577,116.39906264008602,137.2820776604935,23.378795309867524,23.378794843410837,21.999437392639294,40.40148036463809,-37.70964974074387,-29.423306600663782,-49.42969063096441,-29.564868002863317,22.35614613508525,-9.47590920238071,-4.4977895687742375,15.43233996907925,69.87706621152662,54.44472624244737,484.1948444432296,453.81661800136044,-147.07507187032036,252.62343851412652,True,True,False,False,True,True,True,0.003547550850060192,43.06972776924589
116,1.9333333333333333,125.33878957055263,170.22472537011024,166.26745572693054,170.25016202675795,56.09241688589865,98.35295436701199,127.49012696694231,143.77078519152738,23.903975667624618,23.903975470091055,17.769529516208625,32.04783449350887,-24.13560034100654,-29.083522819544832,-65.59356710126205,-36.62646642339799,24.413064449979558,-10.232783879362916,-4.642299540222663,7.553037342659894,69.86307111228842,62.31003376962853,-1784.2755522333334,-444.08293207619124,831.1740378939004,-199.7926695449013,False,False,False,False,True,True,True,0.6092895474163674,42.56583868753249
117,1.95,114.95787017830501,168.99796527996767,167.70516650187778,169.71019188528194,53.15331226367527,95.34576445861089,125.33138295073195,145.56916914012584,25.33069976697249,25.330699801192964,16.20946502534907,29.070600468506225,-17.282606870838308,-28.66275038506637,-52.274748172011925,-40.88311217710697,25.354122515980272,-12.622108829418151,-5.534171460250517,16.471633656881956,69.5942673032873,53.12263364640534,-4139.080691699271,-280.6450912925061,420.4176921314911,-103.744259599452,False,False,False,False,True,True,True,0.8719574688783687,42.95714755605464
118,1.9666666666666666,107.75704290820796,166.87507235725823,166.2178910282145,167.8516206279162,54.64937013656627,91.84424551443658,136.84130654056028,128.67974888513126,27.66961759681007,27.669617766999473,13.73227051512568,24.437050185039425,-4.32379272674047,-29.374777349265987,-82.25515966227618,-46.310230173184564,29.483380389115585,-16.125524207292937,-6.859312160066247,18.50727617993432,80.60440404241493,62.097127862480605,1950.6766811764833,-282.9054619127203,-44.67368592219202,-231.16957705523362,False,False,False,False,True,True,True,1.0354391036597403,44.156221086208916
119,1.9833333333333334,105.38538021403781,164.16569449317282,161.00835290050452,165.0065330847258,61.52053552824535,88.01146651386678,142.30637089356756,116.13937870846887,30.825776628618318,30.825776831771133,12.928905161765172,22.956158887916708,1.5097033297754288,-29.62628593105638,-73.44721164705406,-48.06786470396077,31.26631892159775,-19.943340659125337,-8.305050310009216,17.862471010397154,86.62613917134804,68.76366816095089,178.4671175342757,-90.36755693898158,-420.43127313319076,-95.93571050914704,False,False,False,False,True,True,True,1.0661132323799978,45.66505464186224
120,2.0,108.05600247556887,161.0327943839482,152.29735703122162,161.56781506808093,73.18453584041244,83.9192942383204,144.56764328620991,110.34314147989332,34.57946054288101,34.579460703542836,12.827779922508093,22.770435983328113,2.6803810919477224,-29.631495750525236,-70.57394060259585,-48.1561681857207,31.751501771803426,-23.23276938159119,-9.639421349091993,16.531757335787287,88.63491562343675,72.10315828764946,102.1555969407217,-4.985619737329898,-91.57530732790292,-29.094185189880477,False,False,False,False,True,True,True,1.0485508298042197,47.07489608900431
121,2.0166666666666666,114.56654153559246,157.44352111256583,141.34793518149198,157.90282842456017,87.62972294787691,79.58243479997648,160.67380562025664,135.41898302279102,38.58080482681541,38.58080491049311,11.076563651790234,19.576744798494623,21.77348150540756,-30.201261356739547,-34.19665653864839,-53.423995638496066,37.65544084011512,-25.356781397346186,-10.764961390504658,9.36155362136861,75.53956691599645,66.17801329462783,1037.0510190376465,-281.8837107950901,-1521.3553114594913,-240.8310984430051,False,False,False,False,True,True,True,1.201188189386941,48.24511799868494
122,2.033333333333333,122.78687398143651,153.2256437333829,130.12496682340054,154.28940551357945,102.00778878382079,75.033469664493,168.40117797253436,140.40654820999703,42.379318202360544,42.37931821123457,10.298280402567851,18.169979639794605,30.64539194350301,-30.3671446255604,-25.53596919869189,-56.009526332435016,40.331471713129886,-26.056896487910244,-11.728528178450759,5.607344832126695,69.68029053309104,64.07294570096434,-12.67338588771338,-145.17884550791393,-719.3653109642185,-107.28503506654249,False,False,False,False,True,True,True,1.258600551560931,49.10875359780376
123,2.05,130.36716732455014,148.2113050917831,120.71088040958072,150.8679659697213,113.48307624322798,70.42858499699166,164.30030021874964,154.3419894654995,45.50164442887661,45.50164438765229,10.128862422905916,17.864690460479682,36.30537132149136,-26.719456002223595,-11.465302109372223,-60.536438651579665,47.30129270098666,-25.49688278887085,-12.683735339700231,6.090631662676405,59.10413307036797,53.013501407691564,504.6412626822999,-490.47605655447853,-801.6512751564164,-559.3539392005181,False,False,False,False,True,True,True,1.2830675718161808,49.53313640601067
124,2.066666666666667,135.4136713133772,142.41865253576503,114.70017723543195,147.6118046570332,120.03800398797732,66.15247452738765,158.37356382318777,159.6808134018289,47.564330988302686,47.56433092823398,10.219692053035716,18.028323913474427,37.024069518476466,-25.108831794852847,-6.294774474310358,-62.78014966975178,50.261513643134414,-24.171758325035935,-13.814599797789842,10.458981143714054,56.23920977358877,45.78022862987471,267.10976628588526,-231.26011353594606,-247.13491030991577,-240.2242373092099,False,False,False,False,True,True,True,1.2816842779205142,49.61107691570647
125,2.0833333333333335,136.95551686222709,136.20761594620282,112.80062819508079,144.33730140544262,120.98347495471982,62.87691809386554,155.59288727685626,161.09091304695332,48.37897580401183,48.378975750750485,10.365719861671536,18.291595744376192,36.26064037051943,-24.716604938543693,-4.97762408410745,-62.82858859997545,50.7328896823087,-22.719719936116302,-15.23942930365226,11.206100021156804,55.945459015574606,44.7393589944178,124.83477229010703,-26.439947192877185,15.235978713359657,-48.408565009562494,False,False,False,False,True,True,True,1.27342889983397,49.477670294297425
126,2.1,135.1146110908101,130.34139356312664,114.77288483116976,140.77916301230644,117.03998609258528,61.52509588734209,124.06700855295588,165.61771708318352,47.99796191898112,47.99796188663531,16.60766938354188,29.825870535047162,27.836928061068722,-20.774648270054072,-13.27983633197044,-67.33803454979936,48.132460303750236,-21.703208790494042,-16.924137247466792,28.620562557113885,51.867908752780046,23.24734619566616,7.290003695876521,-507.08415710178883,653.1429157018013,-142.42543832321076,False,False,False,False,True,True,True,1.0839540377221173,49.024857853810175
127,2.1166666666666667,130.96516131536038,125.89596593961319,119.69073655643332,136.72739261198853,109.99516008491103,63.11350962096123,107.43796557674926,170.1232492922985,46.6715131169958,46.67151310797031,19.33893487284244,35.09580796568877,24.62306129877349,-18.99543860605303,-19.120895394697136,-68.94638522756688,46.7499216443543,-21.43252498094974,-18.638839897319745,35.11132500948088,50.49507826347911,15.38375325399823,-157.63153802695683,-203.2536205069306,263.91575343885165,-47.70521509694788,False,False,False,False,True,True,True,0.9972188153252898,48.42155761787461
128,2.1333333333333333,126.13626055492222,124.0023526885761,126.37343309781576,132.17759469858,102.07233931064742,68.49084008782465,122.26599619722917,163.81731854681965,44.730864506640806,44.730864515185395,24.498468860657173,45.569398241075895,18.727811803078993,-8.470843176416953,-41.88564499147192,-68.11641698826358,41.19386677062739,-21.888619723953035,-19.98293391831989,43.52874740066169,48.000835099970494,4.472087699308801,-1012.1700060718928,-581.6776314228471,557.6199398956766,-278.37456204989337,False,False,False,False,True,True,True,0.6206929837009184,47.01662319052534
129,2.15,122.28069188386526,125.4803111046556,133.7886121972958,127.41844998952536,95.23715277514943,78.05117823902943,130.95912197476838,161.10480476152907,42.45292933576417,42.45292935276163,26.568282069744104,50.007048913100846,16.463291833242234,-3.6729696431335905,-52.4393302072136,-67.24638042420705,38.84754167200879,-22.764658286281072,-20.48065138642464,46.40945626654547,46.955808495361765,0.5463522288162963,-497.34991475675116,-235.67021815487863,218.2679032941246,-125.03835286275375,False,False,False,True,True,True,True,0.4699201200500169,45.057484387468186
